window_start,window_end,window_center,corn_mean,corn_std,corn_skew,corn_kurtosis,temp_mean,temp_std,temp_skew,temp_kurtosis,volatility,corr_price_temp,precip_mean,recommended_model,compatibility_score
2020-02-27,2020-07-06,2020-05-01,333.4138888888889,20.06531333703409,1.1182746949319864,0.5196941455669792,13.762777777777776,8.039514635103288,-0.0305775807664714,-1.141260927154402,0.0145226160911075,-0.4078070208649617,3.3855555555555554,KNeighborsTimeSeries,0.8355
2020-04-09,2020-08-17,2020-06-15,323.4527777777778,10.11957265027628,0.5037389600678392,0.2625849911056068,19.45277777777778,7.027247775507636,-1.079227872387559,0.428472325912121,0.0139441461351052,0.3838913978205779,3.125555555555556,KNeighborsTimeSeries,0.852
2020-05-22,2020-09-29,2020-07-28,335.3666666666667,17.40105253177184,0.7097146215882598,-0.3574610489507699,22.51888888888889,4.125547820468971,-0.8667192639000884,0.7904134216179934,0.0137951743700691,-0.3613726735431718,3.221111111111111,KNeighborsTimeSeries,0.8359
2020-07-07,2020-11-10,2020-09-09,359.25,34.02888313830546,0.2312671799184092,-1.2476297342495313,18.362777777777776,7.765946121596877,-0.7719190349712332,-0.2218155197837772,0.0140798625095543,-0.7767153703119203,2.647777777777778,KNeighborsTimeSeries,0.8564
2020-08-18,2020-12-23,2020-10-21,392.23333333333335,32.17053837482119,-0.4839607742252754,-0.905508044840862,10.783333333333331,9.76688109337545,-0.0527745581175675,-0.7483144205886592,0.0124814451306943,-0.8188081789276501,2.344444444444445,KNeighborsTimeSeries,0.87
2020-09-30,2021-02-08,2020-12-03,446.06388888888887,53.23153476742316,0.8063420464811792,-0.7640253973944988,2.3105555555555557,8.668833800643029,0.1865679613229509,-0.3244717436484019,0.014220604542696,-0.6786038127224109,2.027777777777778,KNeighborsTimeSeries,0.8181
2020-11-11,2021-03-23,2021-01-19,496.61944444444447,57.22275893503675,-0.3361461490491071,-1.6150814193869771,-1.5266666666666668,8.34891232907926,-0.52349904874678,0.1804152290146135,0.015350160833199,-0.1725959034292596,1.4955555555555555,Random Forest,0.8168
2020-12-24,2021-05-05,2021-03-03,560.625,60.44089240505224,1.4401927261300158,2.43829719497726,1.5533333333333337,10.43102761374217,-0.3060617277527047,-0.2928541224865513,0.0185313170702731,0.5360482382173075,1.6122222222222224,Random Forest,0.8148
2021-02-09,2021-06-17,2021-04-15,616.8611111111111,70.81261979581794,0.5713758859582468,-1.0156091166245895,9.846666666666666,11.86720483356539,-0.8484762123816462,0.7199734049020519,0.0234560693363957,0.5697429327919624,1.9577777777777776,Random Forest,0.8165
2021-03-24,2021-07-30,2021-05-27,640.9722222222222,64.4704601423109,0.0107613385158333,-1.0140734596521213,18.37944444444444,7.780080783080656,-0.5257382556330149,-0.8117461125060728,0.0323197843723752,0.0807473079446611,2.594444444444445,Random Forest,0.8176
2021-05-06,2021-09-13,2021-07-12,615.5055555555556,73.41175029345483,0.1533406247113815,-1.112057077505415,22.99944444444445,4.8467729009165135,-0.9922106611491422,0.7718921469399049,0.0305255301992005,-0.4543817069685951,2.6866666666666665,Random Forest,0.8173
2021-06-18,2021-10-25,2021-08-23,564.4638888888888,56.383612363288535,1.310452691027063,0.5724716202440776,22.421111111111117,4.871898193721572,-1.0024148228293,1.2955571812848683,0.0268076895586337,0.2449054869101697,2.415555555555556,Random Forest,0.8171
2021-08-02,2021-12-07,2021-10-05,546.6888888888889,23.62812642386447,-0.2554015070663577,-0.6834466047764667,16.27666666666667,8.769277960873186,-0.3971767636704166,-0.9218653301513382,0.0143663329964183,-0.5493253927888626,2.18,KNeighborsTimeSeries,0.8462
2021-09-14,2022-01-20,2021-11-16,566.1833333333333,29.61228392999368,-0.2295405736875701,-1.2399469517429362,7.282222222222222,10.299679036973393,-0.2961312653836889,-0.2608951087513622,0.0130989392052647,-0.8472828837988986,1.8377777777777775,KNeighborsTimeSeries,0.8634
2021-10-26,2022-03-04,2021-12-30,608.5888888888888,44.15451532369777,1.4801868216533232,2.310243114179356,-0.304444444444444,8.404578889932774,-0.5663692829638408,-0.3520578475392675,0.0158131584183441,-0.2766202756068956,1.2477777777777777,Random Forest,0.8144
2021-12-08,2022-04-18,2022-02-11,670.0888888888888,70.53928811159697,0.3237426297140496,-1.534773708153663,-0.7733333333333334,8.302237413337185,-0.4271598101244099,-0.239650765643312,0.0187003330702511,0.4589036965697504,1.3788888888888888,Random Forest,0.8167
2022-01-21,2022-05-31,2022-03-28,735.6638888888889,64.37985457981287,-0.6530445282407676,-0.9759236880068562,5.132777777777777,10.628951772999963,-0.2308446508891812,-0.3619774037363781,0.0194963454395102,0.7519941410494558,2.707777777777778,Random Forest,0.8121
